source,review_id,audit_review_title,group_id,audit_test_name,audit_source_url,recorded_study_rows,recorded_aggregate_tp,recorded_aggregate_fp,recorded_aggregate_fn,recorded_aggregate_tn,recorded_aggregate_sensitivity,recorded_aggregate_specificity,recorded_aggregate_youden_j,recorded_adjudication,recorded_parser_error_found,review_title,test_name,study_id,tp,fp,fn,tn,source_status,source_row,source_version,group_source_file,group_source_sheet,group_source_url,group_source_sha256,analysis_scope,eligibility,primary_atlas,selection_status,corpus_source_file,corpus_source_sha256,aggregate_tp,aggregate_fp,aggregate_fn,aggregate_tn,aggregate_sensitivity,aggregate_specificity,aggregate_youden_j,aggregate_direction,source_defined_direction,source_value_status,parser_transformation,error_status,target_label_where_recorded,target_label_status,final_decision,effective_source_file,effective_source_sha256,effective_source_url,source_identity_level
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Dutta S [ 31 ],50,183,2,7,ok,9.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Liu CL [ 32 ],95,583,0,28,ok,10.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Fujimori M [ 33 ],6,24,0,9,ok,11.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Ohlin A [ 34 ],21,233,29,12,ok,12.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Wu YD [ 35 ],20,787,0,23,ok,13.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Jordan JA [ 36 ],7,1186,10,30,ok,14.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Makhoul IR [ 37 ],9,202,4,0,ok,15.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Shang S [ 38 ],8,155,0,9,ok,16.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Yadav AK [ 13 ],9,87,0,4,ok,17.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Tong MQ [ 39 ],8,268,0,9,ok,18.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Shang S [ 40 ],26,30,0,0,ok,19.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC8140837,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,pmc open access:PMC8140837:tab1:table-1-the-important-features-of-the-19-articles-included-in-this-meta-analysis:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,19,478,3987,75,200,0.864376130198915,0.0477668975400047,-0.0878569722610802,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,The Accuracy of 16S rRNA Polymerase Chain Reaction for the Diagnosis of Neonatal Sepsis: A Meta-Analysis,Overall structured 2 x 2 data,Laforgia N [ 41 ],4,27,0,2,ok,20.0,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,PMC8140837.xml,Table 1 The important features of the 19 articles included in this meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,external_main,below_chance_orientation,False,canonical,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,478,3987,75,200,0.864376130198915,0.04776689754000478,-0.08785697226108025,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC8140837.xml,38f8d806bc85f77ce3a6baee445be06fcce26b9951002e0e94185a440d9452ee,https://pmc.ncbi.nlm.nih.gov/articles/PMC8140837/,group
PMC Open Access,PMC:PMC11193104,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC11193104:TAB1:table-1-sociodemographic-characteristics-of-the-included-participants-na-not-app:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,9,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.025360033201909,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,Overall structured 2 x 2 data,"Hatanaka et al., 2008 [ 15 ]",171,4,68,6,ok,2.0,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,PMC11193104.xml,"Table 1 Sociodemographic characteristics of the included participants. *NA=Not-applicable DN=dysplastic nodules, FNH= focal nodular hyperplasia, FP= false positive, FN=false negative, TP=true positive, TN=true negative, HCC=hepatocellular carcinoma, CEUS=contrast-enhanced ultrasound, NOS=Newcastle-Ottawa Scale, RCT=randomized controlled trial",https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,external_main,below_chance_orientation,False,canonical,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.02536003320190905,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,group
PMC Open Access,PMC:PMC11193104,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC11193104:TAB1:table-1-sociodemographic-characteristics-of-the-included-participants-na-not-app:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,9,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.025360033201909,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,Overall structured 2 x 2 data,"Luo et al., 2010 [ 16 ]",62,6,43,8,ok,3.0,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,PMC11193104.xml,"Table 1 Sociodemographic characteristics of the included participants. *NA=Not-applicable DN=dysplastic nodules, FNH= focal nodular hyperplasia, FP= false positive, FN=false negative, TP=true positive, TN=true negative, HCC=hepatocellular carcinoma, CEUS=contrast-enhanced ultrasound, NOS=Newcastle-Ottawa Scale, RCT=randomized controlled trial",https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,external_main,below_chance_orientation,False,canonical,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.02536003320190905,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,group
PMC Open Access,PMC:PMC11193104,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC11193104:TAB1:table-1-sociodemographic-characteristics-of-the-included-participants-na-not-app:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,9,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.025360033201909,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,Overall structured 2 x 2 data,"Shagdarsuren et al., 2016 [ 17 ]",396,0,18,40,ok,4.0,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,PMC11193104.xml,"Table 1 Sociodemographic characteristics of the included participants. *NA=Not-applicable DN=dysplastic nodules, FNH= focal nodular hyperplasia, FP= false positive, FN=false negative, TP=true positive, TN=true negative, HCC=hepatocellular carcinoma, CEUS=contrast-enhanced ultrasound, NOS=Newcastle-Ottawa Scale, RCT=randomized controlled trial",https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,external_main,below_chance_orientation,False,canonical,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.02536003320190905,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,group
PMC Open Access,PMC:PMC11193104,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC11193104:TAB1:table-1-sociodemographic-characteristics-of-the-included-participants-na-not-app:1:overall,Overall structured 2 x 2 data,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,9,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.025360033201909,Excluded without flipping. Normalized cells reproduce the explicit source table; the source-oriented aggregate remains below chance.,False,Updates on the Diagnostic Use of Ultrasonography Augmented With Perfluorobutane Contrast in Hepatocellular Carcinoma: A Meta-Analysis,Overall structured 2 x 2 data,"Kudo et al., 2019 [ 18 ]",28,11,270,0,ok,5.0,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,PMC11193104.xml,"Table 1 Sociodemographic characteristics of the included participants. *NA=Not-applicable DN=dysplastic nodules, FNH= focal nodular hyperplasia, FP= false positive, FN=false negative, TP=true positive, TN=true negative, HCC=hepatocellular carcinoma, CEUS=contrast-enhanced ultrasound, NOS=Newcastle-Ottawa Scale, RCT=randomized controlled trial",https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,external_main,below_chance_orientation,False,canonical,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,816,107,1159,137,0.4131645569620253,0.5614754098360656,-0.02536003320190905,below chance under source-defined positive-test direction,as encoded in the source table; no outcome flip,ok,none documented in locked normalized fields,no parser error recorded in locked author audit,,no separate target-label field in locked normalized data,excluded without automatic flipping,PMC11193104.xml,8b10917646ea1cf5854a60ae57759b8e6dc9cfef9844cb0880756abb4805753e,https://pmc.ncbi.nlm.nih.gov/articles/PMC11193104/,group
