source,review_id,group_id,studies,zero_cell_study_count,zero_cell_study_fraction,canonical_continuity_correction_rule,sensitivity_continuity_correction_rule,canonical_sensitivity,zero_cell_triggered_sensitivity,absolute_sensitivity_difference,canonical_specificity,zero_cell_triggered_specificity,absolute_specificity_difference,canonical_information_bits_at_20_percent,zero_cell_triggered_information_bits_at_20_percent,absolute_information_bits_at_20_percent_difference,optimizer_converged,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound
PMC Open Access,PMC:PMC8620381,pmc open access:PMC8620381:diagnostics-11-02028-t001:table-1-the-detail-characteristics-of-included-studies:1:overall,14,1,0.07142857142857142,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7502175866299597,0.7623288356889847,0.012111249059024942,0.7195592982690181,0.7290081436047984,0.009448845335780276,0.10696071355238418,0.11756499420481856,0.010604280652434378,True,13,7.10542732189794e-07,0.0,0.0,7.10542732189794e-07,7.10542732189794e-07,0.251578734389511,-2.0969642447386234,-0.6300860346051786,False,False,False,False,1e-06,7,7,zero_zero_zero,2,22.793273365520008,0.0,2.1316282072803006e-14,0.13272083554552694,0.13272571345402895,0.011807711161644474,0.0045155850108440365,True,True,2.1316282072803006e-14,3.1602018779608443e-09,9.353680052726077e-10,False,False,False,False,numerically_equivalent,8.251578734389511,False,7.369913965394821,False,False
PMC Open Access,PMC:PMC8627055,pmc open access:PMC8627055:Tab1:table-1-characteristics-of-included-studies:1:overall,16,5,0.3125,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.3668853902169878,0.36683691699916865,4.847321781914493e-05,0.9189873135310503,0.9264407887411473,0.0074534752100969826,0.06523149907124481,0.0705843733166549,0.005352874245410089,True,10,0.0,0.0,0.0,0.0,0.0,0.48864112275767035,-0.19018979415721668,0.5001966701799798,False,False,False,False,1e-06,7,7,empirical,0,34.33369934521394,7.105427357601002e-15,0.0,,1.4921397450962104e-13,2.5849172802239195e-10,9.93180537811611e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.48864112275767,False,8.50019667017998,False,False
PMC Open Access,PMC:PMC8660806,pmc open access:PMC8660806:Tab1:table-1-major-characteristics-of-included-studies:1:overall,39,9,0.23076923076923078,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8334985689432219,0.8406168266337853,0.007118257690563401,0.833526680331912,0.8395328816481153,0.00600620131620333,0.23155581363286923,0.24205961121119707,0.01050379757832784,True,9,1.421085472268197e-06,-7.10542732189794e-07,-1.421085472268197e-06,-1.421085464379588e-06,1.421085472268197e-06,-0.87707696810718,0.4420431524544929,-0.8231200776697114,False,False,False,False,1e-06,7,7,zero_zero_zero,2,24.644570413827374,7.815970093361102e-14,5.3290705182007514e-14,0.9387047331654941,0.9387047331654941,0.004146183248918689,0.0018683803937458165,True,True,-2.4868995751603507e-14,8.648197713512218e-10,1.6276284764416005e-09,False,False,False,False,numerically_equivalent,7.12292303189282,False,7.176879922330288,False,False
PMC Open Access,PMC:PMC8704996,pmc open access:PMC8704996:T1:table-1-characteristics-of-included-studies-in-the-meta-analysis:1:overall,11,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7836254501275872,0.7894243003551247,0.005798850227537455,0.830326949120679,0.8366717065297935,0.006344757409114554,0.1956188635796264,0.20455099361896373,0.008932130039337322,True,22,3.2862601728626143e-06,0.0,-8.881784195513255e-08,0.0,8.881784195513255e-08,-0.8266052389928475,0.05861094782224924,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,-3.092470511706698,2.6645352591003757e-15,2.6645352591003757e-15,,1.8118839761882555e-13,3.432134354497407e-09,2.9584794614123666e-09,False,True,1.7852386235972517e-13,2.345672101000673e-09,2.046604441474642e-09,False,False,False,False,numerically_equivalent,7.1733947610071525,False,0.0,False,True
PMC Open Access,PMC:PMC8708608,pmc open access:PMC8708608:jpm-11-01269-t002:table-2-summary-data-of-the-included-studies-with-detailed-data-on-the-accuracy-:1:overall,16,1,0.0625,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6387529785360316,0.6442310528862245,0.005478074350192874,0.9615185802327149,0.9646047175621496,0.003086137329434746,0.2538237745356059,0.26304209286419017,0.009218318328584274,True,11,0.0,0.0,0.0,0.0,0.0,0.1783404901665266,-0.7179124279789497,0.6721092900985782,False,False,False,False,1e-06,7,7,zero_zero_zero,2,34.021715307084406,1.4210854715202004e-14,1.4210854715202004e-14,25.65681033392398,25.65681033392398,0.09499647842986292,0.0002990294779605662,True,True,7.105427357601002e-14,2.788159592093109e-09,2.146166577787767e-10,False,False,False,False,numerically_equivalent,8.178340490166526,False,8.672109290098579,False,False
PMC Open Access,PMC:PMC8739654,pmc open access:PMC8739654:Tab2:table-2-data-extracted-for-the-construction-of-2-2-table:1:overall,7,1,0.14285714285714285,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9137850442857246,0.9278713488493364,0.014086304563611818,0.9149859388947378,0.9232379305942957,0.008251991699557926,0.39206815158214864,0.41916626955019626,0.02709811796804762,True,39,7.993605825882035e-07,8.881784201676231e-08,0.0,0.0,8.881784201676231e-08,-0.1937061923000151,0.7107878080847438,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,5.233701982360861,0.0,8.881784197001252e-16,1.55348244490483e-07,3.7334041103065374e-07,1.771856217303025e-08,1.4235849943311507e-08,False,True,1.0658141036401503e-14,7.511644639635051e-10,1.4471468468002513e-10,False,False,False,False,numerically_equivalent,7.806293807699985,False,0.0,False,True
PMC Open Access,PMC:PMC8764176,pmc open access:PMC8764176:T1:table-1-characteristics-of-included-studies:1:overall,6,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8657088020978181,0.8769917557863447,0.011282953688526609,0.8884519206054401,0.892534469657527,0.004082549052086937,0.3128445971429267,0.3274396713262081,0.014595074183281431,True,25,1.5543122439215068e-06,0.0,4.4408921008381155e-08,0.0,4.4408921008381155e-08,-0.3886348678046789,-0.43222631702078984,-8.0,False,True,False,True,1e-06,7,7,minus1_minus2_minus1,6,1.857941242742288,8.881784197001252e-16,8.881784197001252e-16,2.2219328473998097,2.2219328473998097,0.013430221358712413,0.0005744410325350113,True,True,1.3322676295501878e-15,2.2386226206094761e-10,2.692938094739361e-10,False,False,False,False,numerically_equivalent,7.6113651321953215,False,0.0,False,True
PMC Open Access,PMC:PMC8765637,pmc open access:PMC8765637:pone.0261521.t001:table-1-baseline-characteristics-and-methodological-quality-of-all-included-stud:1:overall,6,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7919952187101507,0.7950087832533632,0.0030135645432125546,0.8129315735476421,0.8174436155361351,0.004512041988492976,0.1871450635663193,0.19250303980690853,0.0053579762405892295,True,33,3.5527137003920156e-07,0.0,0.0,0.0,0.0,-0.6097650295410505,-0.4439231014199006,-8.0,False,True,False,True,1e-06,7,7,minus1_plus2_minus1,5,0.9021180162307472,2.6645352591003757e-15,1.7763568394002505e-15,1.2858834885776105e-08,1.2858834885776105e-08,8.807060525306554e-09,3.788222846523581e-09,False,True,-2.6645352591003757e-15,2.134031840128614e-10,1.3288792288790319e-10,False,False,False,False,numerically_equivalent,7.390234970458949,False,0.0,False,True
PMC Open Access,PMC:PMC8774961,pmc open access:PMC8774961:diagnostics-12-00049-t002:table-2-diagnostic-test-accuracy-of-eligible-studies:1:overall,30,5,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7309511450069972,0.7393447664218428,0.008393621414845565,0.7925121437512281,0.8010781080747532,0.008565964323525077,0.13833249680961324,0.14832765515316448,0.009995158343551247,True,17,3.5527137003920156e-07,3.5527136806704924e-07,0.0,3.5527137003920156e-07,3.5527137003920156e-07,-0.4668993912373319,0.030740109780782707,-1.3757127969052987,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,18.817083384721947,8.526512829121202e-14,5.684341886080802e-14,0.22147596285139315,14.805041519628396,0.011476395367831405,0.006978086423410024,True,True,-8.526512829121202e-14,6.843106081788619e-10,6.495791682326058e-10,False,False,False,False,numerically_equivalent,7.533100608762668,False,6.624287203094701,False,False
PMC Open Access,PMC:PMC8794272,pmc open access:PMC8794272:pntd.0010136.t002:table-2-raw-data-from-included-studies:1:overall,16,5,0.3125,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8789936869542341,0.884142143854359,0.005148456900124887,0.7949546877881196,0.8010270034502243,0.006072315662104644,0.23268765891527532,0.24158349193852582,0.008895833023250505,True,8,0.0,0.0,0.0,0.0,0.0,0.19901508309175966,-1.0020061884133273,0.42252008595037926,False,False,False,False,1e-06,7,7,zero_zero_zero,2,32.441255756727685,0.0,1.4210854715202004e-14,2.0103885395509096,2.0103885395509096,0.014414077877969889,0.008609971436835617,True,True,1.4210854715202004e-14,6.618927628210258e-12,6.933743579295992e-10,False,False,False,False,numerically_equivalent,8.19901508309176,False,8.42252008595038,False,False
PMC Open Access,PMC:PMC8799085,pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,8,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.744593593694947,0.7503324740200349,0.005738880325087847,0.8658138027218314,0.8729301884660584,0.007116385744227016,0.2020683573866343,0.21236881850697742,0.010300461120343107,True,7,4.4408921008381155e-08,-4.440892076186212e-08,-4.4408921008381155e-08,-4.440892076186212e-08,4.4408921008381155e-08,-0.6517029976229072,-0.26549609419520864,-0.5760328339362627,False,False,False,False,1e-06,7,7,empirical,0,3.326612115973491,3.9968028886505635e-15,3.552713678800501e-15,1.855991232146967,1.855991232146967,0.012017905629362002,0.0020847900084880466,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.348297002377093,False,7.423967166063737,False,False
PMC Open Access,PMC:PMC8849447,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,7,2,0.2857142857142857,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8315236172791636,0.8347047148794369,0.003181097600273297,0.932317263655903,0.9416497382842903,0.009332474628387377,0.3443757352098463,0.3622932163132816,0.017917481103435273,True,13,1.776356830474485e-07,0.0,1.776356830474485e-07,-1.776356830474485e-07,1.776356830474485e-07,0.15491002800144948,0.5417722218889349,-0.51109183540649,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,9.411790637768727,0.0,0.0,0.508272036142996,0.508272036142996,0.0008734570531125918,0.007769092329921845,True,True,1.7763568394002505e-15,2.735952575605438e-10,5.738742814287434e-12,False,False,False,False,numerically_equivalent,8.15491002800145,False,7.48890816459351,False,False
PMC Open Access,PMC:PMC8898453,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7540658902127871,0.7568222479652126,0.0027563577524254423,0.6663015077615908,0.6679793232270836,0.0016778154654928379,0.08451922653263641,0.08638198962538268,0.0018627630927462724,True,10,8.881784201676231e-08,0.0,0.0,8.881784201676231e-08,8.881784201676231e-08,-1.0074543775491807,-0.33394082595860236,-0.47312095641826735,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,0.7117143112412982,3.552713678800501e-15,1.7763568394002505e-15,19.297115398088437,19.297115398088437,0.060180285785951915,0.003941808304265826,True,True,-3.552713678800501e-15,3.186879649064167e-10,9.582901139282285e-11,False,False,False,False,numerically_equivalent,6.99254562245082,False,7.526879043581733,False,False
PMC Open Access,PMC:PMC8958078,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,9,2,0.2222222222222222,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7932366593827989,0.8001005540330136,0.006863894650214752,0.8820085583516238,0.8900540429845102,0.008045484632886346,0.2501639498741468,0.26390804475217056,0.01374409487802375,True,35,0.0,0.0,0.0,0.0,0.0,-2.182250598016539,-1.4768381559046726,-7.042967872979223,False,True,False,False,1e-06,7,7,one_zero_one,3,8.596236021979617,2.1607725386729726e-08,3.552713678800501e-14,0.24379779509798993,0.24379779509798993,0.0041213152376918805,8.877001102181037e-05,True,True,1.102633362393135e-08,1.9284682961639987e-08,9.583741045204874e-08,False,False,False,False,tiny_boundary_refinement,5.817749401983461,False,0.9570321270207769,False,True
PMC Open Access,PMC:PMC8964149,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,10,4,0.4,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8039921271544231,0.8096881874836621,0.005696060329238972,0.9524234651387957,0.9625423089680543,0.01011884382925854,0.3560578755808428,0.3806029689955504,0.02454509341470762,True,10,0.0,0.0,0.0,0.0,0.0,-0.14740729101887814,-0.29445229438518183,-0.8996377961120421,False,False,False,False,1e-06,7,7,zero_zero_zero,2,10.316914147366113,1.7763568394002505e-15,0.0,0.13416013709744412,0.13416013709744412,0.0002667185074675116,0.0025427055165061496,True,True,-1.7763568394002505e-15,4.5511927559971355e-11,4.737659153875029e-10,False,False,False,False,numerically_equivalent,7.852592708981122,False,7.100362203887958,False,False
PMC Open Access,PMC:PMC9021380,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,22,2,0.09090909090909091,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.824857979546585,0.8291965391481568,0.004338559601571812,0.8092347717130984,0.8127486362729915,0.0035138645598931095,0.20541222629124983,0.21112071635375743,0.005708490062507593,True,12,3.5527136806704924e-07,0.0,3.5527136806704924e-07,-3.55271366094897e-07,3.5527136806704924e-07,-1.0925969776771443,0.14191412931357622,-0.567956893147034,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,6.30573153249529,3.552713678800501e-15,3.552713678800501e-15,2.4560166896655673,2.9246703707537023,0.005835266270183159,0.002324799476099648,True,True,1.4210854715202004e-14,4.870859271477457e-10,9.521483601560021e-10,False,False,False,False,numerically_equivalent,6.907403022322856,False,7.432043106852966,False,False
PMC Open Access,PMC:PMC9059364,pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,6,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7935132247829862,0.7935354726646011,2.224788161486746e-05,0.8112787941185245,0.8157847763589329,0.004505982240408324,0.18682967158367467,0.19029198851388485,0.0034623169302101797,True,11,1.7763568501960078e-07,8.881784250980039e-08,0.0,-1.7763568501960078e-07,1.7763568501960078e-07,-1.4896313634370424,-0.2643654122487692,-1.0503302045991958,False,False,False,False,1e-06,7,7,empirical,0,1.8408109226150149,3.375077994860476e-14,7.105427357601002e-15,0.032148369260140086,0.032148369260140086,0.0009158149767433121,0.0005341023517805299,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,6.510368636562958,False,6.949669795400804,False,False
PMC Open Access,PMC:PMC9060111,pmc open access:PMC9060111:crj13485-tbl-0001:table-1-clinical-characteristics-of-included-studies:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6842785731463059,0.6880475891447818,0.0037690159984758997,0.8300113861576897,0.8377979668785601,0.007786580720870462,0.13944319266474176,0.14694291096334594,0.0074997182986041855,True,42,8.881784201676231e-08,-8.881784152372424e-08,8.881784201676231e-08,0.0,8.881784201676231e-08,-0.5302664498398312,0.262341858678334,-0.5451712785807948,False,False,False,False,1e-06,7,7,lower_zero_lower,4,5.456784335410258,2.6645352591003757e-15,0.0,,1.865174681370263e-14,7.72871988630186e-10,3.1416641510517707e-09,False,True,-2.6645352591003757e-15,1.5466283809217884e-10,8.199037004885668e-10,False,False,False,False,numerically_equivalent,7.469733550160169,False,7.454828721419205,False,False
PMC Open Access,PMC:PMC9073804,pmc open access:PMC9073804:t2:table-2-summary-of-results-of-mri-and-ct:1:overall,9,1,0.1111111111111111,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8972147220581294,0.9061799419643786,0.008965219906249211,0.7033710012032922,0.7163970394717034,0.0130260382684112,0.18264983358800768,0.19743210698658747,0.014782273398579793,True,9,1.7763568403352462e-07,1.7763568403352462e-07,0.0,-1.7763568403352462e-07,1.7763568403352462e-07,-0.20514799944011738,0.6011180374300753,0.22665221372231262,False,False,False,False,1e-06,7,7,zero_zero_zero,2,13.589469766629403,5.329070518200751e-15,3.552713678800501e-15,3.078090849869369,3.078090849869369,0.009060519748488316,0.00040335042284533884,True,True,8.881784197001252e-15,6.657375761776052e-10,2.872013737942325e-11,False,False,False,False,numerically_equivalent,7.7948520005598825,False,8.226652213722312,False,False
PMC Open Access,PMC:PMC9086695,pmc open access:PMC9086695:T1:table-1-characteristics-of-included-studies-about-crispr-detection-of-sars-cov-2:1:overall,38,31,0.8157894736842105,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9261911170236843,0.9285753378534382,0.002384220829753869,0.9697769328486264,0.9707756431223511,0.0009987102737246678,0.5079629153198766,0.5131152655401529,0.005152350220276269,True,16,0.0,0.0,0.0,0.0,0.0,-1.2648991594173582,-0.34384056461035223,-0.207896161313315,False,False,False,False,1e-06,7,7,empirical,0,43.72932946494157,4.263256414560601e-14,4.263256414560601e-14,0.24922041847587195,0.24922041847587195,0.0025289129881761463,6.04419231009512e-06,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,6.735100840582642,False,7.792103838686685,False,False
PMC Open Access,PMC:PMC9091039,pmc open access:PMC9091039:t2:table-2-summary-of-results-of-ca72-4-ca19-9-and-cea-diagnosis:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.650136629158602,0.6528401064121923,0.002703477253590214,0.8868462723435282,0.8937657893444603,0.006919517000932074,0.16689718314910168,0.17490581165924296,0.00800862851014128,True,8,0.0,0.0,0.0,0.0,0.0,-0.15318081961374053,-0.03115510856321894,-0.20599754838446774,False,False,False,False,1e-06,7,7,one_zero_one,3,8.697630893361426,5.329070518200751e-15,0.0,73.9550093429826,73.9550093429826,0.015905572931717016,2.7432589681075648e-05,True,True,3.552713678800501e-15,4.9369952570543774e-11,9.963019298453446e-11,False,False,False,False,numerically_equivalent,7.84681918038626,False,7.794002451615532,False,False
PMC Open Access,PMC:PMC9096385,pmc open access:PMC9096385:t2:table-2-data-of-four-grids-of-parameters-values-included-in-the-study:1:overall,14,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7673338905417902,0.7753187402471818,0.007984849705391595,0.809748774225156,0.8195432454106281,0.009794471185472053,0.16998579434455025,0.18200705256872357,0.012021258224173326,True,11,1.7763568403352462e-07,-8.881784152372424e-08,1.7763568403352462e-07,0.0,1.7763568403352462e-07,-0.5906316515334568,0.13701786252368153,-1.0097498455467853,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,4.831016791825837,0.0,0.0,1.2606215293920595,1.2606215293920595,0.0065289605956578844,0.006205087733283987,True,True,1.4210854715202004e-14,7.489568965013405e-10,4.763146543851349e-10,False,False,False,False,numerically_equivalent,7.409368348466543,False,6.990250154453214,False,False
PMC Open Access,PMC:PMC9164472,pmc open access:PMC9164472:Tab1:table-1-basic-characteristics-of-the-12-included-literatures:1:overall,12,4,0.3333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7866953571877225,0.8059885675265451,0.019293210338822586,0.8903708382847938,0.8946517553291533,0.004280917044359511,0.25473800363435084,0.2734928614149048,0.01875485778055397,True,26,1.7763568403352462e-07,-1.7763568403352462e-07,0.0,0.0,1.7763568403352462e-07,-0.2839844586596355,0.16865749338219935,-1.7022047904732187,False,False,False,False,1e-06,7,7,zero_zero_zero,2,8.196084684188607,5.1514348342607263e-14,1.7763568394002505e-15,0.043361182253670805,0.043361398100890014,0.0008105505107205424,0.0009885748756841561,True,True,-4.973799150320701e-14,1.1265083310618706e-09,1.2457923581621344e-09,False,False,False,False,numerically_equivalent,7.716015541340364,False,6.2977952095267815,False,False
PMC Open Access,PMC:PMC9197663,pmc open access:PMC9197663:tab1:table-1-the-basic-characteristics-of-the-literature:1:overall,27,1,0.037037037037037035,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7657964685094174,0.7695414612797589,0.00374499277034146,0.7253602616685144,0.7330637238514122,0.007703462182897747,0.11736254625887066,0.12331060682208789,0.005948060563217228,True,7,7.10542732189794e-07,0.0,0.0,-7.10542732189794e-07,7.10542732189794e-07,-0.4799518074477484,0.3966269015752037,-0.5285076810037574,False,False,False,False,1e-06,7,7,empirical,0,17.940180642861435,2.842170943040401e-14,1.4210854715202004e-14,27.176977597055867,27.176977597055867,0.03967439551680618,0.0015572353886379453,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.5200481925522515,False,7.471492318996242,False,False
PMC Open Access,PMC:PMC9217608,pmc open access:PMC9217608:tab2:table-2-technical-aspects-of-included-studies:1:overall,7,2,0.2857142857142857,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8697572946526467,0.877087487964113,0.0073301933114662265,0.8297704851240931,0.844391897458548,0.014621412334454909,0.2551249930307091,0.27467969353430766,0.019554700503598532,True,32,8.881784250980039e-08,8.881784250980039e-08,8.881784152372424e-08,0.0,8.881784250980039e-08,-1.0406146973311854,0.8922684884295817,-8.0,False,True,False,True,1e-06,7,7,empirical,0,4.738535222012215,0.0,0.0,6.83139216306472e-08,6.83139216306472e-08,1.3662866060748513e-08,9.796114863735994e-08,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,6.959385302668815,False,0.0,False,True
PMC Open Access,PMC:PMC9263097,pmc open access:PMC9263097:T2:table-2-characteristic-of-primary-diagnostic-studies:1:overall,18,4,0.2222222222222222,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7491118564443016,0.7549735525082489,0.005861696063947375,0.8322618728179957,0.8416268860363869,0.009365013218391227,0.1763211669644914,0.1873060102047439,0.010984843240252506,True,32,0.0,0.0,0.0,0.0,0.0,-1.4327737869411274,0.9926468701334029,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,20.928288074062493,0.0,9.631406783228158e-12,4.014121692819117e-07,4.014121692819117e-07,5.083400087535495e-07,2.3844861196664624e-08,False,True,1.1766456964323879e-07,4.617323285938113e-07,2.2558498402602822e-08,False,False,False,False,tiny_boundary_refinement,6.5672262130588726,False,0.0,False,True
PMC Open Access,PMC:PMC9279258,pmc open access:PMC9279258:Tab3:table-3-summary-sensitivities-and-specificities-of-ccta-for-the-identification-o:1:overall,12,1,0.08333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9455706661166002,0.9532836115094954,0.007712945392895132,0.6663252431711386,0.669656914946825,0.0033316717756863845,0.19852637400900117,0.20745379440158782,0.008927420392586649,True,7,1.7763568403352462e-07,-1.7763568403352462e-07,0.0,1.7763568403352462e-07,1.7763568403352462e-07,-0.4669749070889977,-0.42356654245717096,-0.12782677367270098,False,False,False,False,1e-06,7,7,empirical,0,12.660602151863653,1.4210854715202004e-14,7.105427357601002e-15,2.7614974804115207,2.7614974804115207,0.0019488403686455102,0.0009009306096687819,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.533025092911002,False,7.872173226327299,False,False
PMC Open Access,PMC:PMC9407121,pmc open access:PMC9407121:diagnostics-12-02008-t005:table-5-direct-comparison-of-diagnostic-performance-for-active-bowel-lesions-bet:1:overall,7,2,0.2857142857142857,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8043905797158758,0.8148469570169907,0.010456377301114927,0.8460290862962281,0.8498332336949133,0.003804147398685176,0.2225540990357942,0.2331940121791206,0.010639913143326407,True,34,7.105427400784031e-07,0.0,-1.776356830474485e-07,0.0,1.776356830474485e-07,0.183897895137788,-0.5206860471836875,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,8.624541366929831,1.7763568394002505e-15,1.7763568394002505e-15,,9.50350909079134e-13,1.1709102465395915e-08,5.119364154815287e-09,False,True,4.263256414560601e-14,5.301846184302406e-09,1.494296908433057e-10,False,False,False,False,numerically_equivalent,8.183897895137788,False,0.0,False,True
PMC Open Access,PMC:PMC9410643,pmc open access:PMC9410643:T1:table-1-baseline-characteristics-and-methodological-quality-of-all-included-stud:1:overall,15,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8645553149294845,0.8701693687308373,0.005614053801352825,0.7189367305322772,0.7232448386198167,0.004308108087539453,0.1696730783580845,0.17603128136287255,0.006358203004788038,True,22,5.329070550588023e-07,3.5527137003920156e-07,3.55271366094897e-07,5.329070550588023e-07,5.329070550588023e-07,-1.5546976385545686,-0.8355496728965771,-7.999157979134555,False,False,False,False,1e-06,7,7,lower_zero_lower,4,4.104769541603048,0.0,2.3485906552878077e-08,4.958131327725823e-08,1.4854678731524018e-07,6.414343090010988e-08,7.604133211991382e-08,False,True,3.0177281118426436e-08,2.1426695973048027e-09,2.309163416036597e-09,False,False,False,False,tiny_boundary_refinement,6.445302361445432,False,0.0008420208654449368,False,False
