source,review_id,group_id,study_rows,zero_cell_study_fraction,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,between_logit_sensitivity_variance,between_logit_specificity_variance,between_logit_covariance,between_logit_correlation,mean_logit_sensitivity_variance,mean_logit_specificity_variance,mean_logit_covariance,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_tie_tolerance,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,between_covariance_min_eigenvalue,between_covariance_max_eigenvalue,near_singular_between_covariance,absolute_between_correlation_at_least_0_99,optimizer_gradient_above_1e_4,optimizer_projected_kkt_gradient_above_1e_4,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound,optimizer_any_selected_endpoint_cholesky_diagonal_at_lower_bound,old_diagnostic_flag,hard_bound_missed_by_old_flags,diagnostic_flag
PMC Open Access,PMC:PMC7539761,pmc open access:PMC7539761:t3-jheor-7-2-17088:table-3-data-extracted-from-each-study-included-egfr-alk-ros-1-braf-ret-and-met-:1:overall,10,0.9,19,1.7763568501960078e-07,-1.776356830474485e-07,-1.776356839102651e-07,0.0,1.776356839102651e-07,0.272515996480756,0.002755947087966133,0.02740454340597651,0.9999795830036002,0.04598255582431843,0.16860113493897172,0.0028400486892817133,-0.65002898196005,0.05249604321081174,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,9.995888765620196,0.0,9.995888765620196e-08,1.4210854715202004e-13,,4.6351216198559086e-08,1.3851782842966287e-07,4.829052713262172e-10,False,True,1.4210854715202004e-13,2.512844377022816e-09,5.3090865037574986e-12,False,False,False,False,numerically_equivalent,7.34997101803995,False,0.0,False,1.1140854852542681e-07,0.2752718321601736,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC7602716,pmc open access:PMC7602716:ijerph-17-07515-t001:table-1-characteristics-of-the-studies-that-were-systematically-reviewed:1:overall,13,0.07692307692307693,10,0.0,0.0,0.0,0.0,0.0,0.9865956947748958,1.1079850119148495,-0.4339165450170348,-0.4150206049280582,0.09518857858197356,0.09216687627643383,-0.03344271101473358,-0.006747476945343194,-0.4368542869277539,-0.04324575030655453,False,False,False,False,1e-06,7,7,one_zero_one,3,16.89961550516396,3.552713678800501e-15,1.6899615505163962e-07,3.552713678800501e-15,8.033709370058506,8.033709370058506,0.04671801286818933,0.002267319857560568,True,True,3.552713678800501e-15,1.2918911496129226e-09,2.3198087895082153e-10,False,False,False,False,numerically_equivalent,7.9932525230546565,False,7.956754249693446,False,0.6091494974338467,1.4854312092558988,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC7821724,pmc open access:PMC7821724:Tab1:table-1-baseline-characteristics-of-studies-that-satisfied-the-inclusion-criteri:1:overall,29,0.0,17,3.5527136806704924e-07,3.55271366094897e-07,0.0,3.5527136806704924e-07,3.5527136806704924e-07,0.31290745343396204,0.7744948160371194,-0.3425185532778961,-0.6957719069067774,0.014676229244700382,0.028312228402352962,-0.011997177163800173,-0.5809239040462819,-0.6123167600755525,-0.458691912832153,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,14.618656771287931,1.0658141036401503e-14,1.4618656771287931e-07,0.0,10.922540884676721,10.922540884676721,0.03457729888367422,0.0028180357745960505,True,True,7.105427357601002e-15,1.5230412486744171e-09,3.7459479962365094e-11,False,False,False,False,numerically_equivalent,7.419076095953718,False,7.541308087167847,False,0.13068214889067958,0.9567201205804019,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8023604,pmc open access:PMC8023604:t0002:table-2-summary-of-eligible-studies:1:overall,7,0.14285714285714285,29,5.773159763137025e-07,1.3322676228558639e-07,1.3322676228558639e-07,0.0,1.3322676228558639e-07,0.19632090889440942,0.962380923440687,0.43466708582489766,0.9999999415329339,0.05294968402513777,0.1663480850336087,0.07057944783770834,-0.8140023341862515,0.9810100972495198,-8.0,False,True,False,True,1e-06,7,7,empirical,0,2.899504291123541,0.0,2.899504291123541e-08,1.7763568394002505e-15,,6.083267223289113e-11,8.141101126568628e-10,1.4016415805784277e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.1859976658137485,False,0.0,False,1.906703472887017e-08,1.1587018132680615,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8060079,pmc open access:PMC8060079:tab1:table-1-characteristics-of-the-included-studies:1:overall,7,0.14285714285714285,10,1.7763568403352462e-07,0.0,-1.7763568403352462e-07,0.0,1.7763568403352462e-07,1.1084078350129574,1.6586043719672512,-0.3584277479727021,-0.26435067709791016,0.1796444231198632,0.26782944016972837,-0.05204081328874112,0.051462301370568675,-0.34044881748409683,0.2167667316916291,False,False,False,False,1e-06,7,7,empirical,0,11.595578994559897,0.0,1.1595578994559898e-07,0.0,5.1795266560271145,5.1795266560271145,0.033802937919593434,0.07773601572317312,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.051462301370568,False,8.21676673169163,False,0.93167703422175,1.8353351727584584,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8073908,pmc open access:PMC8073908:Tab1:table-1-general-characteristics-of-the-reviewed-studies-and-the-primary-results:1:overall,20,0.0,7,0.0,0.0,0.0,0.0,0.0,0.6299578730608383,1.137209684547119,-0.2959980397695556,-0.34971382894363745,0.03653820542623805,0.05760731574208201,-0.014800019425851546,-0.23105116499486658,-0.3729349459889959,-0.0009362707523675746,False,False,False,False,1e-06,7,7,empirical,0,20.00694339229475,1.4210854715202004e-14,2.000694339229475e-07,3.552713678800501e-15,34.092911413417006,34.092911413417006,0.021265525970967203,0.00017247599384884182,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.7689488350051334,False,7.9990637292476325,False,0.4937877557208183,1.273379801887139,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8221493,pmc open access:PMC8221493:pone.0253658.t001:table-1-characteristics-of-the-included-studies:1:overall,18,0.6111111111111112,12,3.5527137003920156e-07,0.0,-3.5527136806704924e-07,3.5527137003920156e-07,3.5527137003920156e-07,0.5325293529385253,0.1636492873988753,0.21551212683391038,0.7300336487214341,0.03765325935223509,0.038408445304223604,0.01345020586876877,-0.315058630014259,0.29532481280872047,-1.2856733633309836,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,18.037793044815313,1.4210854715202004e-14,1.8037793044815313e-07,1.4210854715202004e-14,0.5858458164353131,0.5858458164353131,0.0013642678089327287,0.006477612520992326,True,True,7.815970093361102e-14,8.753383573534279e-10,2.962111889104335e-09,False,False,False,False,numerically_equivalent,7.684941369985741,False,6.714326636669016,False,0.06442825040302097,0.6317503899343797,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8353091,pmc open access:PMC8353091:T2:table-2-summary-of-the-diagnostic-modalities-with-index-tests-and-raw-data:1:overall,15,0.3333333333333333,25,1.776356830474485e-07,1.776356830474485e-07,1.776356830474485e-07,0.0,1.776356830474485e-07,0.3644227609628687,0.7115663280696679,-0.3482735232788429,-0.6839274234883292,0.04340184774434801,0.061657234418724546,-0.023356046803785602,-0.5047203270340936,-0.5769228129540498,-0.4854706224953694,False,False,False,False,1e-06,7,7,one_zero_one,3,15.835293524307586,0.0,1.5835293524307587e-07,5.329070518200751e-15,6.321597526183767,6.321597526183767,0.017857983992703996,0.0004075872200959285,True,True,8.881784197001252e-15,1.6019046089610356e-09,6.481469805308393e-10,False,False,False,False,numerically_equivalent,7.495279672965906,False,7.514529377504631,False,0.14886524587253092,0.9271238431600056,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8446503,pmc open access:PMC8446503:t1-usg-20191:table-1-characteristics-of-the-included-studies:1:overall,7,0.14285714285714285,25,1.7763568403352462e-07,-8.881784250980039e-08,1.7763568403352462e-07,8.881784201676231e-08,1.7763568403352462e-07,0.08602111247917733,0.7589972343657131,-0.021195883389444867,-0.08295238887741933,0.05016247928319644,0.1417805465493806,-0.0030198074998373614,-1.2265812594567072,-0.07226849226415587,-0.14133101406510964,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,5.826452721760373,0.0,5.8264527217603734e-08,3.552713678800501e-15,0.1339773532246129,0.1339773532861015,0.006195978901022969,0.0003032294252478529,True,True,1.0658141036401503e-14,6.429594634482783e-10,3.608509047126063e-10,False,False,False,False,numerically_equivalent,6.773418740543293,False,7.85866898593489,False,0.08535419328716781,0.7596641535577227,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8505115,pmc open access:PMC8505115:tab1:table-1-characteristics-of-the-six-included-studies:1:overall,6,0.16666666666666666,30,3.5527137003920156e-07,0.0,0.0,0.0,0.0,1.4965079602044158,0.01814508405384105,-0.16478499420568174,-0.9999968990127334,0.27122634710919397,0.017832975761320945,-0.02818521121563748,0.20156718375545682,-0.1347032721156629,-8.0,False,True,False,True,1e-06,7,7,empirical,0,4.385223461317468,0.0,4.385223461317468e-08,8.881784197001252e-16,,1.8117063405043154e-11,1.4349648136402493e-09,2.7085997889031432e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.201567183755456,False,0.0,False,1.1118704568158222e-07,1.5146529330712113,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8533041,pmc open access:PMC8533041:T2:table-2-summary-of-the-included-studies:1:overall,22,0.6818181818181818,43,3.5527137003920156e-07,3.5527137003920156e-07,0.0,0.0,3.5527137003920156e-07,0.09831341536324856,0.5477563225666302,-0.23205987114238708,-0.9999998972762377,0.022534235446850025,0.06452979530427938,-0.012728163151736744,-1.1597973937277848,-0.7401055397924376,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,18.657871542613552,0.0,1.8657871542613552e-07,1.4210854715202004e-14,,1.6057200014074624e-10,3.2249795722805175e-08,3.6109393253269673e-09,False,True,1.5302603628697398e-10,2.313391123109909e-08,2.625745065820695e-09,False,False,False,False,tiny_boundary_refinement,6.840202606272215,False,0.0,False,1.7124649254185442e-08,0.6460697208052295,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8542302,pmc open access:PMC8542302:Tab2:table-2-main-characteristics-of-studies-included-in-the-meta-analysis:1:overall,16,0.1875,7,3.5527136806704924e-07,3.5527136806704924e-07,0.0,3.55271366094897e-07,3.5527136806704924e-07,1.1544325395106174,0.45925108309853,0.37691976466085875,0.5176539555151343,0.08485602070409255,0.04256849128286425,0.024217203707772632,0.07180445772976353,0.35080407657798807,-0.5450429960985657,False,False,False,False,1e-06,7,7,empirical,0,20.214704417111665,0.0,2.0214704417111666e-07,0.0,5.683952537809436,5.683952537809436,0.0018367726825962993,0.04801763138377657,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.071804457729764,False,7.454957003901434,False,0.2941159358830139,1.3195676867261334,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8583375,pmc open access:PMC8583375:ijerph-18-11451-t002:table-2-statistical-data-of-included-studies:1:overall,18,0.2777777777777778,7,3.5527136806704924e-07,0.0,0.0,3.5527136806704924e-07,3.5527136806704924e-07,1.0694509283164864,1.485031244094313,-0.4739350788282394,-0.3760716783281894,0.06647171029993929,0.10642855002141262,-0.026388718730978814,0.03357268283031982,-0.45828793471094514,0.12147442773190902,False,False,False,False,1e-06,7,7,empirical,0,27.371539906095652,3.552713678800501e-15,2.7371539906095655e-07,3.552713678800501e-15,,3.090860900556436e-13,3.848803720174487e-09,1.2342504795981313e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.03357268283032,False,8.12147442773191,False,0.7597556191056666,1.794726553305133,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8600897,pmc open access:PMC8600897:Tab1:table-1-compiled-eligible-studies-included-in-the-meta-analysis-of-rk39-in-ethio:1:overall,18,0.3888888888888889,10,3.5527136806704924e-07,-3.5527136806704924e-07,0.0,0.0,3.5527136806704924e-07,0.7763421701262064,1.7541109416933702,0.5864465486585618,0.5025431033389757,0.058027429224045655,0.15508648572769368,0.033254306153102105,-0.1265809575502478,0.6655824256308408,0.13543742568899494,False,False,False,False,1e-06,7,7,zero_zero_zero,2,23.137215660560255,0.0,2.3137215660560256e-07,3.552713678800501e-15,20.811070049041806,20.811070049041806,0.01952223846222112,0.0007638676268366673,True,True,1.0658141036401503e-14,6.77062850229504e-11,1.4411249971146844e-11,False,False,False,False,numerically_equivalent,7.873419042449752,False,8.135437425688995,False,0.5017296684920799,2.0287234433274968,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8620381,pmc open access:PMC8620381:diagnostics-11-02028-t001:table-1-the-detail-characteristics-of-included-studies:1:overall,14,0.07142857142857142,28,3.5527136806704924e-07,-3.5527136806704924e-07,0.0,-3.5527136806704924e-07,3.5527136806704924e-07,1.4916563548317523,4.311453601211434,-2.40438725460899,-0.9481087779965345,0.12764568428628595,0.318056100319236,-0.1703525285059248,0.19994357503643032,-1.9686568659152375,-0.4152357408783119,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,21.886521344005857,2.1316282072803006e-14,2.1886521344005858e-07,1.0658141036401503e-14,0.3929584756100226,0.3929584756100226,0.01428599829485877,0.007398979966883101,True,True,1.9184653865522705e-13,1.0939169237111912e-08,5.463533292449085e-09,False,False,False,False,tiny_boundary_refinement,8.19994357503643,False,7.584764259121688,False,0.11428172306456119,5.688828232978625,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8627055,pmc open access:PMC8627055:Tab1:table-1-characteristics-of-included-studies:1:overall,16,0.3125,9,7.105427361340985e-07,0.0,-7.105427361340985e-07,-7.105427361340985e-07,7.105427361340985e-07,2.6480919570892203,2.608129636780118,-0.40401943649804667,-0.15373442943968482,0.16946198106316132,0.21051471113403178,-0.025314782842073776,0.48691968223461657,-0.24827656461499575,0.46735765293625253,False,False,False,False,1e-06,7,7,empirical,0,33.76884592188205,0.0,3.3768845921882045e-07,0.0,,3.623767952376511e-13,1.2665376525333727e-09,4.594018720993631e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.486919682234616,False,8.467357652936252,False,2.2235975686845646,3.032624025184773,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8660806,pmc open access:PMC8660806:Tab1:table-1-major-characteristics-of-included-studies:1:overall,39,0.23076923076923078,70,1.421085472268197e-06,3.55271366094897e-07,-1.421085472268197e-06,-7.10542732189794e-07,1.421085472268197e-06,0.15776218794517183,0.35720734691486394,0.17238497341096595,0.7261690827099923,0.010150387336708144,0.014447654892123749,0.004956503887276714,-0.9233332597015838,0.43400821085541097,-0.8893893826698563,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,21.463258945426166,3.907985046680551e-14,2.1463258945426166e-07,3.907985046680551e-14,0.8005719531143818,0.8005719531143818,0.0034918325957420393,0.0014763068788629097,True,True,3.481659405224491e-13,5.733002961250122e-11,2.098778817405389e-09,False,False,False,False,numerically_equivalent,7.076666740298416,False,7.110610617330144,False,0.0583336390952508,0.456635895764785,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8704996,pmc open access:PMC8704996:T1:table-1-characteristics-of-included-studies-in-the-meta-analysis:1:overall,11,0.0,27,3.3750780153724146e-06,-2.6645352457117277e-07,8.881784195513255e-08,0.0,2.6645352457117277e-07,0.176679359273693,0.002736471483734195,0.021987681682576823,0.999979437693323,0.02610567079158104,0.013420823180502724,0.002363094438359423,-0.8667093593696859,0.05231021839525692,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,-4.1548855946377055,1.7763568394002505e-15,4.1548855946377055e-08,8.881784197001252e-16,,6.741274205523951e-13,5.8868450114601956e-09,6.689195863884834e-10,False,True,2.6645352591003757e-15,1.6336498820379575e-10,1.2893008882741697e-10,False,False,False,False,numerically_equivalent,7.133290640630314,False,0.0,False,1.1081884335184533e-07,0.17941571993858382,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8708608,pmc open access:PMC8708608:jpm-11-01269-t002:table-2-summary-data-of-the-included-studies-with-detailed-data-on-the-accuracy-:1:overall,16,0.0625,7,0.0,0.0,0.0,0.0,0.0,1.3413014018095832,4.141927062253041,-0.7934369848492837,-0.3366262878380301,0.09982368195509479,0.27318915875606414,-0.049585313859121086,0.14682016901900047,-0.6850925602699366,0.6504465589638494,False,False,False,False,1e-06,7,7,empirical,0,32.89179063328331,0.0,3.2891790633283306e-07,1.4210854715202004e-14,27.092349814319995,27.092349814319995,0.08688475627075398,0.0003634171591371249,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.146820169019,False,8.65044655896385,False,1.132136592730191,4.351091871332433,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8739654,pmc open access:PMC8739654:Tab2:table-2-data-extracted-for-the-construction-of-2-2-table:1:overall,7,0.14285714285714285,17,8.881784250980038e-07,0.0,0.0,0.0,0.0,0.5687292662843302,0.43862356816822085,0.49945770201017,0.9999998717178121,0.15544401544669936,0.10686948430207664,0.07597910014871241,-0.2821753821330833,0.6622865358989612,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,4.2413303414612935,8.881784197001252e-16,4.241330341461294e-08,8.881784197001252e-16,1.0585542309371476e-07,1.0585542309371476e-07,5.25983401278296e-09,8.817607199951283e-09,False,True,0.0,4.2531522748134876e-10,2.109513674852792e-10,False,False,False,False,numerically_equivalent,7.717824617866917,False,0.0,False,6.353488990473721e-08,1.0073527709176613,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8764176,pmc open access:PMC8764176:T1:table-1-characteristics-of-included-studies:1:overall,6,0.0,34,2.0428103777254088e-06,-4.4408921008381155e-08,-4.4408921008381155e-08,0.0,4.4408921008381155e-08,0.4022119629535975,0.16383589329285506,-0.25670354687962893,-0.9999996565612339,0.11888700920454091,0.05058235415317526,-0.04705518755042852,-0.45538802914639576,-0.40476632858685313,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,0.8143725240251167,8.881784197001252e-16,1e-08,8.881784197001252e-16,,6.612421721285955e-10,1.3469625415041264e-09,3.1986148174567575e-09,False,True,-8.881784197001252e-16,1.7415013875421437e-10,1.5056977886729328e-10,False,False,False,False,numerically_equivalent,7.544611970853604,False,0.0,False,7.996320350311947e-08,0.5660477762832491,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8765637,pmc open access:PMC8765637:pone.0261521.t001:table-1-baseline-characteristics-and-methodological-quality-of-all-included-stud:1:overall,6,0.0,28,9.769962676078042e-07,1.776356830474485e-07,8.881784201676231e-08,0.0,1.776356830474485e-07,0.2889082981597017,0.1849959761732709,-0.2311857264847175,-0.9999996958442173,0.06800865413476731,0.04876958099913071,-0.04113005254144475,-0.620822974314114,-0.4301114549022104,-8.0,False,True,False,True,1e-06,7,7,minus1_minus2_minus1,6,0.05618194924514164,0.0,1e-08,0.0,1.8345777341721714e-08,1.8345777341721714e-08,9.585759530583715e-08,2.6095092975353396e-08,False,True,2.6645352591003757e-15,3.3298908075352074e-10,5.241008738110509e-10,False,False,False,False,numerically_equivalent,7.379177025685886,False,0.0,False,6.860531184815777e-08,0.4739042057276608,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC8774961,pmc open access:PMC8774961:diagnostics-12-00049-t002:table-2-diagnostic-test-accuracy-of-eligible-studies:1:overall,30,0.16666666666666666,11,1.065814098284691e-06,1.065814098284691e-06,7.105427356410604e-07,7.105427400784031e-07,1.065814098284691e-06,0.3539918635447645,0.04345015814450903,0.02440125307853521,0.19675229576701142,0.02037206753244606,0.010371976590554303,0.0008868343153692795,-0.519240675224665,0.04101242878577703,-1.5878107295262711,False,False,False,False,1e-06,7,7,empirical,0,14.807733782763421,2.8421709430404007e-13,1.480773378276342e-07,2.4868995751603507e-14,0.11193968721367753,14.064467245139816,0.008675273362972025,0.005050611635219915,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.480759324775335,False,6.412189270473728,False,0.04154448953808956,0.3558975321511839,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8794272,pmc open access:PMC8794272:pntd.0010136.t002:table-2-raw-data-from-included-studies:1:overall,16,0.3125,10,3.5527136806704924e-07,-3.5527136806704924e-07,0.0,0.0,3.5527136806704924e-07,1.3916024743402378,3.1984718147725952,-1.1650832006687637,-0.5522402793428989,0.10947623687816256,0.22221448118940854,-0.07366737861753453,0.1652279711741392,-0.9876415311199261,0.3994369192651755,False,False,False,False,1e-06,7,7,empirical,0,31.608855153836046,0.0,3.160885515383605e-07,0.0,16.88172500186748,16.88172500186748,0.03449264689959375,0.028177560568107052,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.16522797117414,False,8.399436919265176,False,0.8207193132089194,3.769354975903913,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8799085,pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,8,0.0,10,1.776356830474485e-07,-8.881784152372424e-08,0.0,1.776356830474485e-07,1.776356830474485e-07,0.2608667255334505,0.342523655665701,-0.10841285858642903,-0.3626821379905266,0.04686198026193745,0.06424921909660068,-0.013663715389684339,-0.671872816107724,-0.2122616092320745,-0.6062231937855141,False,False,False,False,1e-06,7,7,one_zero_one,3,2.777461972359122,5.329070518200751e-15,2.777461972359122e-08,8.881784197001252e-16,2.1242951361466567,2.1242951361466567,0.012677197825912923,0.002821707920023897,True,True,-4.440892098500626e-15,4.3834902374584317e-10,9.710132697904328e-11,False,False,False,False,numerically_equivalent,7.328127183892276,False,7.393776806214486,False,0.18584912261910058,0.41754125858005087,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8849447,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,7,0.2857142857142857,9,0.0,0.0,0.0,0.0,0.0,1.3177576629197267,0.5682768182753859,0.5459549125293606,0.6308978288616346,0.20809260668230514,0.15404259097633513,0.07904181487807749,0.13796577594534173,0.47559688663183436,-0.536348865573692,False,False,False,False,1e-06,7,7,empirical,0,9.256305208320537,0.0,9.256305208320537e-08,0.0,0.586283965112484,0.586283965112484,0.0007532034072879057,0.00913097794856177,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.137965775945341,False,7.463651134426308,False,0.2808260668137763,1.6052084143813363,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8898453,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,9,0.0,8,8.881784201676231e-08,0.0,0.0,8.881784201676231e-08,8.881784201676231e-08,0.12560222070839372,0.4814045984995566,-0.11607194702660693,-0.47203423023866925,0.019415609704192427,0.058283384433852586,-0.013051269270759983,-1.0373176721525146,-0.3275130507769325,-0.4915628772163823,False,False,False,False,1e-06,7,7,empirical,0,0.28945660898175873,2.6645352591003757e-15,1e-08,2.6645352591003757e-15,18.82228800695386,18.82228800695386,0.05750722872569969,0.0037293025268415603,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,6.962682327847485,False,7.508437122783618,False,0.09108511967344965,0.5159216995345006,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC8958078,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,9,0.2222222222222222,33,5.329070550588023e-06,1.7763568501960078e-07,5.329070550588023e-06,0.0,5.329070550588023e-06,0.010157089889867717,1.99692879548368,-0.14241834035956782,-0.9999999603455975,0.024663009270735763,0.27085940797454,-0.016343326630251155,-2.294791653011404,-1.4131272543934768,-7.829153148432663,False,False,False,False,1e-06,7,7,empirical,0,8.189210610255198,0.0,8.189210610255199e-08,1.0334176181459043e-08,0.2028958599926547,0.2028958599926547,0.003830009780597221,0.0006995430056694341,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,5.705208346988596,False,0.1708468515673367,False,8.014702235215054e-10,2.007085884572078,True,True,False,False,False,False,True,False,True
PMC Open Access,PMC:PMC8964149,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,10,0.4,11,1.7763568403352462e-07,1.7763568403352462e-07,0.0,0.0,1.7763568403352462e-07,0.7154155268672204,0.14912482459894144,-0.173851967719291,-0.5322619942859077,0.09159168461127472,0.08844377039912804,-0.017656786532638438,-0.16744587431824692,-0.20554192982412206,-1.118036730096489,False,False,False,False,1e-06,7,7,zero_zero_zero,2,9.672081868083515,0.0,9.672081868083515e-08,0.0,0.09321209145484843,0.09321209145484843,0.0002776719339049327,0.002719004988955054,True,True,3.552713678800501e-15,3.1501956598845027e-10,2.0135637601725875e-10,False,False,False,False,numerically_equivalent,7.832554125681753,False,6.881963269903511,False,0.10001154672738516,0.7645288047387766,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC9021380,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,22,0.09090909090909091,12,3.5527137003920156e-07,3.5527137003920156e-07,3.5527136806704924e-07,-3.55271366094897e-07,3.5527137003920156e-07,0.10938269349256369,0.32601348898913685,0.04412939315206722,0.23368770513555112,0.010512814885838846,0.02079270756906987,0.0021755391714763936,-1.1064512981373482,0.13343004992958174,-0.5884870998430322,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,4.791103299909224,1.7763568394002505e-14,4.7911032999092244e-08,1.0658141036401503e-14,2.524413004483357,2.524413004483357,0.002474914477926138,0.0013360371413397854,True,True,2.842170943040401e-14,4.2204328920547596e-10,1.0082290557988927e-10,False,False,False,False,numerically_equivalent,6.893548701862652,False,7.411512900156968,False,0.10073814626249777,0.33465803621920276,False,False,False,False,False,False,False,False,False
